GeneID	Length	EpCAM-P-4
100316688	93	0
12142	5143	152
19072	2719	917
78977	1851	4
23828	1607	0
380669	5403	0
209462	3785	218
320363	1892	0
100418235	2163	0
14806	4872	0
100504076	1592	0
77987	7477	388
20464	7355	0
14727	1305	2
14728	1420	14
77296	555	4
210198	2856	1
320995	3701	0
71090	1021	0
215031	1466	0
19886	7401	280
66686	3025	156
94221	4317	499
66650	1823	0
52014	4614	895
629689	1579	0
22639	3420	4
215085	4973	0
100862347	1026	0
100038725	2691	48
100502820	658	1
18821	2480	1
432460	504	0
100502868	5486	0
71567	3873	130
66403	2192	285
100042554	949	5
75906	3950	514
17155	3889	1315
100502920	1230	7
544696	7240	149
73390	2140	140
14609	3105	2881
100862378	716	0
791298	3115	0
74928	723	1
15500	2623	173
56442	2879	2083
18768	6039	20
12140	762	0
100502970	631	1
57319	1791	923
100504180	2222	0
74399	2895	0
245263	1813	0
791309	3636	4
70297	6511	542
110829	4941	757
19386	9477	1779
76138	2466	27
13608	3680	50
103505	1320	1
237353	5781	152
103080	2654	306
268301	4513	1311
18451	4043	1907
69836	1066	7
18302	2716	31
215999	2872	254
216001	2275	739
56709	1774	327
100503588	745	11
74747	1685	598
52717	1329	491
69090	1578	304
94214	3916	134
53374	6113	182
19156	2731	2777
22295	11260	0
74048	4846	153
100302688	858	0
71279	5240	151
107449	5867	49
100503834	701	0
73616	853	0
327760	1131	0
13180	810	336
20397	4123	857
65971	2023	3
237360	5188	7
100862379	900	0
18646	2054	1
27355	4274	209
18119	2094	0
13688	1786	375
100503821	3961	6
216011	2635	132
237362	1307	0
67895	1292	233
20224	2602	2719
71767	2286	276
71361	3468	248
404634	1910	44
100628583	85	0
12817	2900	571
432466	1550	72
69894	1731	221
11925	1540	0
70423	3605	1158
21337	2258	0
15275	4509	788
70162	557	9
216019	3483	712
338359	2390	193
74706	2194	5
30930	3252	781
19073	938	80
72320	2472	437
56200	4743	508
100862011	549	0
94213	2507	765
216021	3102	11
67500	4478	717
100217463	28	4
52463	14082	106
73132	3141	1071
327762	4122	26
70432	8936	285
432467	2168	204
67307	2211	173
68371	1952	80
53404	450	0
68802	5246	1
641387	764	0
67345	4043	468
100502721	1584	0
93759	3910	883
30045	1365	187
216033	3924	2
791346	2569	0
216028	3852	1
100502808	1111	0
69433	345	0
28193	5550	856
108829	8947	1446
641340	1789	137
13654	2965	313
211488	4445	218
100038508	2225	0
216049	4257	12
170799	3932	113
71371	4494	486
100503521	2231	0
75148	769	0
73287	1238	40
327766	5052	1
69288	4631	85
320700	2969	9
12534	2860	22
11735	10685	4584
76551	5511	567
69563	443	2
66859	3563	217
71721	3510	24
70911	3010	1
319646	2082	0
83675	3111	408
319572	2300	0
21780	3918	350
216080	1431	198
52637	965	374
69718	5417	493
622812	1008	0
108950	806	0
100040505	2619	40
52696	2676	270
327768	1989	0
100861952	1042	0
11994	15991	0
71236	1223	7
14687	2435	26
76877	2620	43
110279	6537	1783
74392	6438	1518
11540	2534	23
544707	907	0
103149	1437	2
71125	1262	0
68778	2910	255
67332	604	329
192734	4601	3
14598	2022	10
23887	4137	1197
100503432	424	13
71733	3255	70
104248	7460	1482
13202	609	572
103140	1873	1789
14871	1037	2546
75886	964	0
14872	1370	468
17319	554	214
70377	1336	57
20587	1657	785
100861975	691	0
17385	2247	315
103172	948	2417
333670	1215	42
22364	602	98
333669	2838	0
64453	4874	240
64454	2132	0
64452	2055	0
15468	2052	481
751554	84	0
20203	1661	6
64451	6355	570
18541	9530	2253
67523	997	0
76964	1763	792
216119	4522	118
54387	6383	544
16987	3102	923
74953	1237	45
76573	1331	2
14317	2710	2
12834	3729	2008
100861980	894	0
12833	3976	3947
59093	2175	58
100038479	1548	0
20509	2390	65
12822	5791	630
100169878	719	2
80294	2219	591
110532	6634	392
100045653	2564	1
108707	2428	291
16414	2862	29
108705	2247	2168
20610	2493	1650
22213	1982	506
100316811	84	0
100502831	801	0
670895	961	0
16697	400	0
100009614	553	0
100502921	363	0
16694	671	0
100502953	363	0
77763	678	0
100041250	693	0
100041261	693	0
634517	693	0
100041281	693	0
634504	711	0
675294	678	0
100503388	747	0
670880	1097	0
100040299	723	0
100191037	902	0
544710	1305	0
622629	930	0
100041351	664	0
252974	2163	0
75188	914	0
237387	4296	9
28240	7292	1
67884	1696	169
18641	3719	955
11634	1929	0
54427	1885	2
50723	2748	117
100503488	816	0
28295	1363	287
110816	3871	158
216131	5048	900
28169	3439	1944
18114	2008	1428
13014	602	855
216134	5094	419
791283	3273	1
258224	1064	0
216136	2329	335
71709	3288	364
257883	1160	0
12365	2331	0
70976	1718	0
20513	2089	0
258305	963	0
257734	1148	0
259163	1095	0
18372	933	0
259044	1266	0
259074	1174	0
259042	960	0
18357	1080	0
72128	4229	205
624765	2592	0
216144	3276	0
624845	2598	0
625029	2595	0
50784	1646	431
70427	2562	214
21830	1249	0
237397	6754	0
216148	3961	15
100503607	877	0
382384	1248	0
17123	1420	0
110012	1101	272
216150	1266	360
16904	1286	18
12215	1752	8795
15166	3195	16
216151	3762	263
67112	489	0
70294	1639	321
83554	1953	56
73106	2693	0
100503626	1871	0
18483	2651	78
78906	2427	122
414101	3595	38
19205	2933	2391
216152	4275	96
19152	972	3
50701	920	0
100503642	254	672
11537	923	0
216154	3218	656
100862144	1000	0
109284	1821	499
114229	3163	170
13496	5326	189
216156	2954	315
170483	3274	17
216157	2223	1748
12798	1782	3979
27403	6594	689
70719	4052	1608
66420	1008	1236
625249	1201	809
216161	4640	1032
20869	1621	1552
100503659	3294	612
66043	931	990
100862154	483	0
59090	3708	1230
12696	1256	1684
69770	651	95
13637	2131	51
68114	3717	517
75406	758	861
14431	944	51
70248	2085	896
103232	462	21
20054	522	5026
23805	9074	13
66374	1659	466
18551	2514	98
70335	2016	279
66548	2572	108
216166	2112	11
237400	3258	193
17192	1589	1059
100503758	442	0
66594	436	0
21423	3547	801
246086	4695	0
67331	4411	0
66932	5249	640
118445	2652	254
216169	1473	562
100113398	1411	13
100862189	844	0
56214	1802	530
103236	2511	1612
208198	3026	546
17347	3070	2566
208228	2647	233
71564	938	236
11776	4730	2063
208266	5694	498
78670	1260	345
20222	1674	299
11705	1665	8
71912	1116	3
18245	1074	671
100316778	74	0
237403	3439	0
66094	468	10
73218	2869	324
432478	3454	0
30055	1225	678
16907	3371	167
17873	1266	2517
14708	3495	45
208666	2920	0
106947	3462	394
52551	1947	945
50492	2585	116
208677	2283	0
26396	2373	1210
16969	5373	782
59004	1673	152
13629	3100	23352
100217454	53	16
100503773	446	0
13144	1824	500
69678	318	0
69564	1840	0
16467	3677	1
103406	3341	73
17179	1734	6
66047	587	326
57267	2107	433
100526465	91	1
27375	3031	893
18717	4279	525
70312	2724	274
21390	1919	13
209047	1024	3
15353	1659	647
73822	1702	145
432479	695	140
56371	2254	443
102115	1444	376
100503793	1017	38
72273	575	3
18029	6295	1369
319586	4390	1
103425	2879	991
13611	2393	10
14676	1962	4
14672	3262	908
14797	1347	4822
21886	3115	2794
114606	2015	603
268319	1890	9
50721	2134	173
70615	3658	164
100233208	4725	1
666448	468	1
73610	2384	5
100040944	2851	3
666738	468	0
666501	468	2
331188	4067	2
666548	468	0
100038681	1556	1
666790	468	0
408062	2300	80
327780	2673	0
216177	2634	67
237411	2031	76
100503696	5187	0
237412	2238	41
432480	662	0
100862390	322	0
544717	748	61
21665	3218	101
74782	2153	27
67933	2386	165
18045	2552	327
70003	1056	0
50493	4019	1834
66341	1305	13
58250	5528	24
338365	4386	57
28109	3509	209
216188	6030	39
319277	5858	586
216190	2946	2035
69784	1194	4
77976	5026	224
216197	2915	494
442847	1334	0
216198	2400	972
100503200	2524	14
70428	4830	572
71137	4074	6
625690	555	0
237422	3069	371
14202	2670	3
103266	3778	282
74238	1567	43
12952	3016	207
74007	5955	12
626858	1476	0
626940	1449	0
100503271	204	0
103136	2579	192
72843	3921	326
67341	1157	8
28088	1979	1702
270757	2328	0
69754	1886	266
27204	11838	131
78170	564	0
21859	4681	4397
100503291	464	0
627035	1482	0
382395	1473	0
66263	1620	52
22027	2759	9352
103220	5032	67
103466	5952	419
192188	8133	1
83559	1183	0
76640	1343	0
100038674	2335	0
17172	2259	4
18478	2143	0
16000	7817	136
100503785	1270	0
22172	1347	25
110312	748	0
75317	3628	2
626115	1288	0
69736	1369	79
67282	1379	201
71712	2807	29502
432486	5204	2111
20962	1122	49
212862	3411	1019
109272	3981	0
20728	1266	0
237433	1561	4
104303	842	601
70683	8831	324
216225	5331	2
320091	4117	0
237436	6748	13
20186	2340	0
216227	4452	3
213326	3431	485
67019	1703	96
75089	6446	2775
77531	10286	2
100043039	308	8
11783	6557	154
67454	4110	206
18674	1512	2641
100861804	464	0
21917	8127	1318
100503982	1051	6
723955	100	0
110333	2687	0
100526517	84	0
627800	1604	0
667203	692	0
17997	3533	227
380653	2199	4
380654	7399	17
237459	3643	318
100316689	119	0
13713	4234	621
432488	855	1
16993	2066	882
15109	2758	0
71761	2421	4
237465	3655	6
69878	813	97
74454	1859	1
57764	2411	104
667338	611	0
100504069	908	0
327799	3957	0
56307	4990	1146
74923	2075	0
723908	96	0
215008	4479	298
13998	8044	1260
22025	3827	249
66414	561	40
100861832	322	0
215472	773	0
319880	5889	418
67723	4135	133
77048	2986	227
54712	7045	134
12905	1650	280
69629	642	0
216233	2698	2253
70523	1182	29
67270	666	236
93765	3851	337
71207	3231	1276
100526463	91	2
216238	7836	542
100504157	192	0
12226	5010	3230
75301	1015	0
100628616	85	0
13179	2084	499
17022	2075	12
75025	1465	0
16545	1950	0
13516	1723	0
100038699	1633	0
66716	1868	0
791295	1882	0
667438	551	0
67972	7130	1361
382406	2727	191
14426	5113	395
100861874	277	1
67603	2797	575
100504202	2095	1
100417125	2506	0
71832	1954	4
17311	5450	309
100043224	914	0
100043227	927	0
100043231	910	0
100043235	910	0
100043239	910	0
100043247	914	0
237500	6630	330
216274	8006	103
68281	2419	59
66605	1690	0
67569	4760	0
100526516	81	0
67405	1180	0
237504	2118	80
216285	2493	0
74978	5293	8
103098	3644	135
100861880	927	0
100861891	927	0
100861901	927	0
637578	927	0
100043292	1258	0
278279	5673	539
327812	3204	78
216292	2039	135
52713	1078	258
639162	567	0
321001	3879	0
327814	6437	1
380660	3104	141
108030	5964	0
17877	2083	0
17878	1248	0
237523	7058	0
628870	6984	0
17931	3403	645
114774	1828	311
20979	4820	2
368203	1117	0
260315	7782	2
109335	1303	0
52679	5476	5
75630	610	0
13008	889	57
320150	4549	373
432502	930	295
237542	7152	492
71769	2753	43
53605	4094	705
382421	558	4
21664	1953	2404
71321	1144	0
629206	2171	0
52705	4990	364
73690	1081	13
69286	896	0
67537	1879	0
544736	711	1
353025	2760	16
268345	6196	1
69355	887	0
382423	3599	1209
237553	5722	0
216343	2626	0
100861951	889	0
66687	3779	560
668041	426	111
216344	1824	689
100038558	729	1
67226	3010	340
66816	3408	193
216345	6956	723
14160	4711	2
100861970	721	0
77798	1007	0
216350	1522	1101
19279	4031	2
619332	2254	0
19263	11912	507
58802	1005	4
67342	753	0
100504412	511	0
72068	3483	541
100504423	1390	15
72286	594	0
237558	3114	1
216363	2690	538
71086	1724	38
103175	2383	12
544741	612	10
382427	2719	6
100038610	1014	0
237560	1428	0
100862026	571	0
12461	1962	877
327826	5684	509
64050	1408	535
77397	1219	35
17105	1057	502507
17110	1265	50328
432508	6534	1111
70574	5195	15214
17246	3027	691
215436	3483	156
103468	3092	215
100862040	1467	33
215449	1937	582
71067	1704	2
17245	3151	172
50929	1088	0
116849	1111	0
668198	2567	0
668203	2552	0
668205	2552	0
668209	2552	1
668213	2552	0
668216	3161	1
15978	1207	0
69181	2137	418
100038589	2706	0
97640	1940	1
73400	386	0
71902	8209	720
67081	894	0
74053	3641	2
75321	723	0
117599	4532	69
73914	2969	21
68212	808	618
100504548	927	0
66225	1162	9
15364	4176	0
321010	1115	0
320626	2250	0
791076	120	0
100038546	2358	0
70874	1749	0
320183	3709	1179
100504616	2973	14
380664	4743	469
24117	2242	16
100504636	1260	1
74694	5696	976
75612	3855	3137
192678	3425	2377
56480	3031	556
73192	5989	1457
216393	3427	4
270802	3117	511
117600	7821	32
216394	1479	0
668272	1768	10
216395	1378	319
100043513	520	0
54140	2671	178
319272	2547	0
319468	7518	413
387251	85	0
67074	9303	1386
14479	3215	551
100042958	420	1
268354	4610	0
100505018	1023	0
75030	1333	1
20503	2419	370
320398	4050	145
68876	1366	30
52468	5065	2563
723962	84	0
723882	121	0
11567	3033	10
66399	1180	152
100504608	699	0
17299	887	83
13115	2421	2
216438	1998	107
12567	1347	1087
67125	1543	782
100504703	329	19
216439	5633	8
216440	4049	3191
14421	3289	1601
216441	2215	10
52666	2387	172
80904	1944	1005
100038591	2552	37
117150	3374	2294
16572	7006	11
69654	1933	1720
110962	4046	1093
13198	871	246
216443	2963	500
216445	1811	5
14632	3662	66
16326	2135	0
16325	1969	0
71750	4530	1044
237611	1790	14
407790	962	14
108037	2305	192
104080	1675	0
16971	14892	2724
20852	3805	1837
17937	2575	523
72243	695	37
210035	6515	93
432516	3353	2
21334	884	0
320080	5960	240
11536	1694	38
107605	3890	0
103142	2698	11
19683	3208	0
380674	3648	0
216453	1889	0
216454	1265	2
54150	1608	0
70061	2851	0
27400	1459	0
19075	1533	82
17938	7034	907
56351	1954	48
100862107	1045	4
11947	1879	6828
751518	78	4
116848	8369	1270
56516	5609	1089
216456	2460	38
66701	1570	49
17339	2143	1
21853	4515	45
28194	1618	0
103161	1930	0
20847	4394	533
83430	1359	7
103135	4450	836
56530	1017	957
12974	2828	1850
210582	2507	352
237615	6615	472
72002	2144	4
69917	1052	336
67588	4377	510
68094	5028	2193
17904	614	1325
216459	1026	37
100502705	2004	72
23943	3687	952
103284	2091	121
67945	449	4251
18813	2432	804
13867	4020	1170
668459	639	4
27370	448	1296
22781	3580	30
211389	2349	189
19344	3180	1194
12566	2432	501
20431	2130	17
13139	2815	810
78428	1491	212
58223	3453	135
73827	2335	83
74330	4229	866
66844	2055	183
66118	1062	60
14561	1811	1
12512	1037	2674
19682	1261	57
14533	550	584
16404	4022	1219
71664	1227	4
18373	939	0
258861	930	0
622733	978	0
544748	930	0
546487	978	0
258315	930	0
258863	939	0
257667	939	0
100862148	672	0
258862	936	0
258540	954	0
257666	1004	0
257664	936	0
258232	939	0
258538	939	0
404321	939	0
258537	936	0
258281	939	0
258723	936	0
257985	945	0
258724	960	0
258542	939	0
258069	939	0
258544	936	0
258935	969	0
258932	939	0
258150	936	0
258375	963	0
258933	933	0
258549	936	0
258929	936	0
258541	936	0
258282	957	0
258934	939	0
258547	927	0
258068	945	0
258548	960	0
258546	942	0
258931	936	0
258930	939	0
258321	987	0
258543	939	0
258545	960	0
258791	933	0
258252	933	0
259165	933	0
258665	951	0
258667	939	0
258773	957	0
100043200	963	0
258266	945	0
258670	939	0
258772	933	0
258666	939	0
258668	948	0
258669	948	0
258672	963	0
258671	942	0
258297	969	0
11923	3345	0
67596	1694	0
625068	2550	0
623734	2553	0
625109	2547	0
625131	2547	0
434624	729	50
236604	2857	258
78887	4025	307
74203	4230	670
13494	1524	600
56218	3482	353
791413	3553	24
100302648	869	16
216505	2243	200
16886	5047	1512
193670	2867	631
71523	2583	51
237625	2623	10
170835	3473	20
114679	872	73
29856	3387	154
544752	6675	1383
74522	5238	679
74309	4097	4
67430	2618	9
75219	4632	762
100862138	970	0
103710	3059	242
21452	2133	1677
75342	1220	0
64934	2911	546
53897	2043	403
100862181	569	1
103655	2956	3290
380683	3928	4801
67900	1396	110
67815	2529	763
71673	1937	590
100526466	83	4
216516	5153	614
67465	4916	547
103724	1913	377
71962	1548	164
18413	1907	11
16878	4040	59
75828	1343	2
74302	5674	1528
327860	1562	1
75452	2604	635
66152	441	602
67178	789	214
192650	699	0
18016	5298	1051
18082	1874	387
107829	2235	227
380684	3994	3
11764	4543	1303
100038587	2826	0
78926	5403	1240
75668	1108	58
14030	2400	2101
279766	1821	139
140703	1911	21
84035	4908	542
407821	6306	423
22433	1800	2798
104479	3402	494
76389	4491	0
665181	444	132
64660	1007	320
72046	5611	484
76508	1840	133
13169	2369	1297
56012	906	50
54125	2925	271
11568	4049	576
18972	1610	286
17898	590	1
103988	2245	3
56418	2476	973
12323	4190	137
100861932	469	0
209586	3963	867
100042173	824	20
237636	4571	3
52513	3287	416
100861956	701	38
103694	1625	797
18293	6984	4699
52915	4203	970
268373	736	100
77605	1636	695
19291	8478	1783
246177	3307	15
100861985	418	0
100041286	592	46
216527	2104	302
192950	4893	49
21379	3139	334
100217467	101	2
22373	562	0
100041311	1306	0
56089	1221	5
626419	664	0
665343	549	0
432530	12259	8
100041347	1003	0
16006	1520	0
16009	2447	744
100503529	571	0
319939	7483	1569
171395	7915	3
15574	4581	173
194974	1205	0
626870	2400	8
22271	1532	15
268379	16011	3
319922	3578	1
53604	3845	22
432534	2917	0
73862	753	0
22778	5163	31
60530	2974	6
13195	2089	12
73321	1075	0
14783	5158	470
12808	5618	1415
100503630	1803	1
73307	562	0
432536	1077	0
211739	3629	1
20335	779	32
665689	2059	182
13649	6438	225
319954	4103	0
72735	3137	0
319701	2117	0
56193	4117	38
380686	1539	24
19058	2829	828
66249	1565	168
103784	3431	143
57316	2957	277
68145	4192	91
100502821	502	0
17268	3441	104
100503713	794	0
74059	1416	0
635455	1328	1
114716	2872	559
66713	3669	1647
19324	2657	2443
216543	4810	205
55963	3926	153
58172	6027	624
216549	3957	874
216551	3635	421
67245	3485	545
245944	4712	1189
216558	3085	1207
100316753	88	0
237694	3061	0
17449	1958	1932
216560	2443	72
18423	2825	1
216565	5049	174
103765	1370	42
53625	2818	694
17846	818	274
22183	4492	686
12464	1966	1377
73873	1937	33
100042875	3197	2
103573	5144	1297
17847	12200	1518
268390	3604	160
72246	1038	3
67358	1447	0
100134990	785	9
71675	4140	154
72129	4122	485
74467	3665	326
19696	2584	50
216578	3764	206
268391	757	0
14025	7017	0
71316	743	0
100038617	2466	0
71234	1493	0
70626	1520	2
67030	1775	68
69922	1892	39
654472	1647	4
216613	6618	26
72818	1597	0
735308	86	0
