GeneID	Length	CD24-L-4
380669	5403	0
209462	3785	194
320363	1892	0
100418235	2163	2
14806	4872	1
100504076	1592	0
77987	7477	326
20464	7355	5
14727	1305	37
14728	1420	59
77296	555	2
210198	2856	0
320995	3701	0
71090	1021	0
215031	1466	0
19886	7401	2
66686	3025	83
94221	4317	279
66650	1823	2
52014	4614	602
629689	1579	0
22639	3420	4
215085	4973	3
100862347	1026	0
100038725	2691	68
100502820	658	1
18821	2480	5
432460	504	0
100502868	5486	2
71567	3873	93
66403	2192	260
100042554	949	7
75906	3950	90
17155	3889	255
100502920	1230	2
544696	7240	308
73390	2140	65
14609	3105	575
100862378	716	0
791298	3115	0
74928	723	0
15500	2623	256
56442	2879	1365
18768	6039	48
12140	762	2
100502970	631	1
57319	1791	802
100504180	2222	0
74399	2895	1
245263	1813	3
791309	3636	1
70297	6511	723
110829	4941	589
19386	9477	1575
76138	2466	153
13608	3680	150
103505	1320	0
237353	5781	31
103080	2654	165
268301	4513	435
18451	4043	403
69836	1066	0
18302	2716	1
215999	2872	315
216001	2275	623
56709	1774	198
100503588	745	88
74747	1685	539
52717	1329	397
69090	1578	627
94214	3916	118
53374	6113	62
19156	2731	4787
22295	11260	4
74048	4846	260
100302688	858	0
71279	5240	106
107449	5867	136
100503834	701	0
73616	853	0
327760	1131	0
13180	810	106
20397	4123	847
65971	2023	38
237360	5188	6
100862379	900	0
18646	2054	1
27355	4274	387
18119	2094	0
13688	1786	341
100503821	3961	6
216011	2635	68
237362	1307	0
67895	1292	233
20224	2602	1604
71767	2286	243
71361	3468	211
404634	1910	94
100628583	85	0
12817	2900	162
432466	1550	149
69894	1731	91
11925	1540	1
70423	3605	258
21337	2258	0
15275	4509	841
70162	557	10
216019	3483	19
338359	2390	168
74706	2194	1
30930	3252	488
19073	938	356
72320	2472	450
56200	4743	487
100862011	549	0
94213	2507	735
216021	3102	38
67500	4478	850
100217463	28	1
52463	14082	42
73132	3141	422
327762	4122	117
70432	8936	320
432467	2168	105
67307	2211	29
68371	1952	4
53404	450	0
68802	5246	1
641387	764	0
67345	4043	438
100502721	1584	0
93759	3910	563
30045	1365	191
216033	3924	0
791346	2569	0
216028	3852	0
100502808	1111	0
69433	345	0
28193	5550	673
108829	8947	1139
641340	1789	151
13654	2965	1678
211488	4445	166
100038508	2225	0
216049	4257	40
170799	3932	117
71371	4494	827
100503521	2231	0
75148	769	0
73287	1238	149
327766	5052	5
69288	4631	136
320700	2969	13
12534	2860	66
11735	10685	793
76551	5511	591
69563	443	1
66859	3563	344
71721	3510	56
70911	3010	3
319646	2082	3
83675	3111	86
319572	2300	0
21780	3918	297
216080	1431	186
52637	965	778
69718	5417	446
622812	1008	0
108950	806	0
100040505	2619	37
52696	2676	285
327768	1989	0
100861952	1042	0
11994	15991	0
71236	1223	82
14687	2435	67
76877	2620	375
110279	6537	1163
74392	6438	897
11540	2534	26
544707	907	3
103149	1437	20
71125	1262	0
68778	2910	202
67332	604	466
192734	4601	16
14598	2022	29
23887	4137	139
100503432	424	1
71733	3255	806
104248	7460	991
13202	609	386
103140	1873	1269
14871	1037	972
75886	964	1
14872	1370	423
17319	554	173
70377	1336	30
20587	1657	729
100861975	691	0
17385	2247	134
103172	948	1795
333670	1215	1034
22364	602	363
333669	2838	1
64453	4874	127
64454	2132	0
64452	2055	0
15468	2052	300
751554	84	0
20203	1661	20
64451	6355	436
18541	9530	1017
67523	997	0
76964	1763	761
216119	4522	138
54387	6383	542
16987	3102	208
74953	1237	9
76573	1331	1
14317	2710	3
12834	3729	742
100861980	894	0
12833	3976	670
59093	2175	126
100038479	1548	0
20509	2390	55
12822	5791	295
100169878	719	5
80294	2219	525
110532	6634	176
100045653	2564	2
108707	2428	205
16414	2862	58
108705	2247	1593
20610	2493	848
22213	1982	410
100316811	84	0
100502831	801	0
670895	961	0
16697	400	0
100009614	553	0
100502921	363	0
16694	671	0
100502953	363	0
77763	678	0
100041250	693	0
100041261	693	0
634517	693	0
100041281	693	0
634504	711	0
675294	678	0
100503388	747	0
670880	1097	0
100040299	723	0
100191037	902	0
544710	1305	0
622629	930	0
100041351	664	0
252974	2163	10
75188	914	0
237387	4296	5
28240	7292	1
67884	1696	280
18641	3719	686
11634	1929	4
54427	1885	2
50723	2748	91
100503488	816	0
28295	1363	135
110816	3871	131
216131	5048	837
28169	3439	796
18114	2008	1636
13014	602	569
216134	5094	520
791283	3273	4
258224	1064	0
216136	2329	350
71709	3288	317
257883	1160	0
12365	2331	0
70976	1718	0
20513	2089	2
258305	963	0
257734	1148	0
259163	1095	0
18372	933	0
259044	1266	0
259074	1174	0
259042	960	0
18357	1080	0
72128	4229	191
624765	2592	0
216144	3276	0
624845	2598	0
625029	2595	2
50784	1646	440
70427	2562	273
21830	1249	0
237397	6754	1
216148	3961	18
100503607	877	1
382384	1248	0
17123	1420	0
110012	1101	225
216150	1266	341
16904	1286	24
12215	1752	7153
15166	3195	16
216151	3762	201
67112	489	1
70294	1639	323
83554	1953	14
73106	2693	1
100503626	1871	0
18483	2651	134
78906	2427	276
414101	3595	49
19205	2933	2319
216152	4275	120
19152	972	2
50701	920	0
100503642	254	691
11537	923	0
216154	3218	406
100862144	1000	0
109284	1821	442
114229	3163	38
13496	5326	58
216156	2954	258
170483	3274	11
216157	2223	1160
12798	1782	1711
27403	6594	749
70719	4052	190
66420	1008	645
625249	1201	698
216161	4640	2606
20869	1621	1306
100503659	3294	567
66043	931	509
100862154	483	0
59090	3708	1974
12696	1256	1072
69770	651	101
13637	2131	12
68114	3717	591
75406	758	591
14431	944	36
70248	2085	621
103232	462	25
20054	522	3931
23805	9074	12
66374	1659	275
18551	2514	206
70335	2016	1275
66548	2572	236
216166	2112	94
237400	3258	125
17192	1589	759
100503758	442	0
66594	436	1
21423	3547	720
246086	4695	0
67331	4411	0
66932	5249	571
118445	2652	204
216169	1473	384
100113398	1411	15
100862189	844	2
56214	1802	480
103236	2511	1185
208198	3026	428
17347	3070	2134
208228	2647	228
71564	938	258
11776	4730	1651
208266	5694	544
78670	1260	335
20222	1674	308
11705	1665	3
71912	1116	0
18245	1074	469
100316778	74	1
237403	3439	0
66094	468	16
73218	2869	501
432478	3454	0
30055	1225	471
16907	3371	167
17873	1266	2416
14708	3495	32
208666	2920	0
106947	3462	266
52551	1947	748
50492	2585	256
208677	2283	2
26396	2373	815
16969	5373	684
59004	1673	190
13629	3100	12352
100217454	53	5
100503773	446	0
13144	1824	301
69678	318	0
69564	1840	0
16467	3677	0
103406	3341	63
17179	1734	6
66047	587	292
57267	2107	246
100526465	91	1
27375	3031	1234
18717	4279	542
70312	2724	325
21390	1919	34
209047	1024	11
15353	1659	611
73822	1702	74
432479	695	86
56371	2254	389
102115	1444	254
100503793	1017	20
72273	575	14
18029	6295	942
319586	4390	2
103425	2879	647
13611	2393	71
14676	1962	25
14672	3262	794
14797	1347	3026
21886	3115	1012
114606	2015	167
268319	1890	12
50721	2134	145
70615	3658	86
100233208	4725	2
666448	468	3
73610	2384	6
100040944	2851	1
666738	468	0
666501	468	3
331188	4067	3
666548	468	0
100038681	1556	4
666790	468	0
408062	2300	45
327780	2673	0
216177	2634	29
237411	2031	76
100503696	5187	0
237412	2238	33
432480	662	0
100862390	322	0
544717	748	62
21665	3218	86
74782	2153	77
67933	2386	138
18045	2552	404
70003	1056	1
50493	4019	3736
66341	1305	46
58250	5528	168
338365	4386	53
28109	3509	173
216188	6030	29
319277	5858	343
216190	2946	3731
69784	1194	20
77976	5026	189
216197	2915	464
442847	1334	4
216198	2400	941
100503200	2524	10
70428	4830	320
71137	4074	0
625690	555	0
237422	3069	269
14202	2670	5
103266	3778	212
74238	1567	33
12952	3016	167
74007	5955	164
626858	1476	0
626940	1449	1
100503271	204	2
103136	2579	233
72843	3921	398
67341	1157	0
28088	1979	1237
270757	2328	1
69754	1886	304
27204	11838	113
78170	564	0
21859	4681	3791
100503291	464	2
627035	1482	0
382395	1473	0
66263	1620	36
22027	2759	6377
103220	5032	180
103466	5952	434
192188	8133	1
83559	1183	0
76640	1343	0
100038674	2335	0
17172	2259	8
18478	2143	0
16000	7817	79
100503785	1270	0
22172	1347	8
110312	748	0
75317	3628	3
626115	1288	0
69736	1369	68
67282	1379	266
71712	2807	2545
432486	5204	606
20962	1122	43
212862	3411	819
109272	3981	0
20728	1266	1
237433	1561	7
104303	842	372
70683	8831	250
216225	5331	105
320091	4117	0
237436	6748	5
20186	2340	1
216227	4452	3
213326	3431	463
67019	1703	114
75089	6446	1350
77531	10286	7
100043039	308	2
11783	6557	142
67454	4110	171
18674	1512	2060
100861804	464	0
21917	8127	1199
100503982	1051	4
723955	100	0
110333	2687	0
100526517	84	0
627800	1604	0
667203	692	0
17997	3533	212
380653	2199	83
380654	7399	230
237459	3643	428
100316689	119	0
13713	4234	591
432488	855	3
16993	2066	562
15109	2758	1
71761	2421	19
237465	3655	13
69878	813	55
74454	1859	2
57764	2411	268
667338	611	0
100504069	908	0
327799	3957	2
56307	4990	1206
74923	2075	0
723908	96	1
215008	4479	263
13998	8044	252
22025	3827	253
66414	561	50
100861832	322	0
215472	773	0
319880	5889	566
67723	4135	145
77048	2986	905
54712	7045	79
12905	1650	226
69629	642	0
216233	2698	1341
70523	1182	14
67270	666	251
93765	3851	313
71207	3231	1451
100526463	91	1
216238	7836	534
100504157	192	0
12226	5010	2929
75301	1015	0
100628616	85	0
13179	2084	2294
17022	2075	22
75025	1465	0
16545	1950	0
13516	1723	0
100038699	1633	0
66716	1868	0
791295	1882	0
667438	551	0
67972	7130	1160
382406	2727	215
14426	5113	269
100861874	277	0
67603	2797	669
100504202	2095	0
100417125	2506	0
71832	1954	6
17311	5450	1530
100043224	914	0
100043227	927	0
100043231	910	0
100043235	910	0
100043239	910	0
100043247	914	0
237500	6630	300
216274	8006	356
68281	2419	57
66605	1690	0
67569	4760	0
100526516	81	0
67405	1180	2
237504	2118	1034
216285	2493	6
74978	5293	176
103098	3644	253
100861880	927	0
100861891	927	0
100861901	927	0
637578	927	0
100043292	1258	0
278279	5673	331
327812	3204	37
216292	2039	134
52713	1078	254
639162	567	0
321001	3879	0
327814	6437	0
380660	3104	10
108030	5964	0
17877	2083	0
17878	1248	0
237523	7058	1
628870	6984	0
17931	3403	620
114774	1828	318
20979	4820	6
368203	1117	0
260315	7782	1
109335	1303	0
52679	5476	53
75630	610	1
13008	889	474
320150	4549	368
432502	930	289
237542	7152	412
71769	2753	29
53605	4094	729
382421	558	4
21664	1953	1443
71321	1144	0
629206	2171	0
52705	4990	381
73690	1081	171
69286	896	0
67537	1879	0
544736	711	0
353025	2760	170
268345	6196	2
69355	887	0
382423	3599	893
237553	5722	0
216343	2626	0
100861951	889	0
66687	3779	311
668041	426	154
216344	1824	381
100038558	729	4
67226	3010	265
66816	3408	91
216345	6956	813
14160	4711	5
100861970	721	0
77798	1007	0
216350	1522	377
19279	4031	7
619332	2254	0
19263	11912	2965
58802	1005	101
67342	753	0
100504412	511	5
72068	3483	640
100504423	1390	25
72286	594	0
237558	3114	0
216363	2690	400
71086	1724	64
103175	2383	5
544741	612	8
382427	2719	11
100038610	1014	0
237560	1428	0
100862026	571	0
12461	1962	778
327826	5684	342
64050	1408	296
77397	1219	2
17105	1057	17312
17110	1265	1495
432508	6534	730
70574	5195	1604
17246	3027	1093
215436	3483	402
103468	3092	175
100862040	1467	31
215449	1937	363
71067	1704	0
17245	3151	532
50929	1088	0
116849	1111	0
668198	2567	0
668203	2552	0
668205	2552	0
668209	2552	0
668213	2552	0
668216	3161	0
15978	1207	0
69181	2137	205
100038589	2706	2
97640	1940	1
73400	386	0
71902	8209	847
67081	894	0
74053	3641	85
75321	723	0
117599	4532	47
73914	2969	25
68212	808	575
100504548	927	0
66225	1162	8
15364	4176	10
321010	1115	0
320626	2250	0
791076	120	0
100038546	2358	0
70874	1749	1
320183	3709	437
100504616	2973	6
380664	4743	362
24117	2242	300
100504636	1260	1
74694	5696	762
75612	3855	1899
192678	3425	1713
56480	3031	508
73192	5989	764
216393	3427	78
270802	3117	83
117600	7821	250
216394	1479	0
668272	1768	12
216395	1378	281
100043513	520	0
54140	2671	5
319272	2547	0
319468	7518	348
387251	85	1
67074	9303	1028
14479	3215	473
100042958	420	1
268354	4610	2
100505018	1023	0
75030	1333	0
20503	2419	211
320398	4050	285
68876	1366	46
52468	5065	2044
723962	84	1
723882	121	0
11567	3033	19
66399	1180	142
100504608	699	5
17299	887	113
13115	2421	5
216438	1998	97
12567	1347	1096
67125	1543	793
100504703	329	18
216439	5633	12
216440	4049	2289
14421	3289	1640
216441	2215	46
52666	2387	155
80904	1944	1152
100038591	2552	16
117150	3374	744
16572	7006	16
69654	1933	1439
110962	4046	821
13198	871	219
216443	2963	475
216445	1811	6
14632	3662	64
16326	2135	0
16325	1969	0
71750	4530	954
237611	1790	17
407790	962	49
108037	2305	186
104080	1675	2
16971	14892	1447
20852	3805	1567
17937	2575	404
72243	695	30
210035	6515	168
432516	3353	6
21334	884	0
320080	5960	188
11536	1694	120
107605	3890	1
103142	2698	5
19683	3208	0
380674	3648	0
216453	1889	0
216454	1265	0
54150	1608	0
70061	2851	9
27400	1459	0
19075	1533	41
17938	7034	671
56351	1954	99
100862107	1045	1
11947	1879	5128
751518	78	4
116848	8369	1203
56516	5609	630
216456	2460	4
66701	1570	38
17339	2143	0
21853	4515	123
28194	1618	2
103161	1930	1
20847	4394	523
83430	1359	3
103135	4450	766
56530	1017	618
12974	2828	1339
210582	2507	286
237615	6615	396
72002	2144	1
69917	1052	297
67588	4377	332
68094	5028	1496
17904	614	1283
216459	1026	22
100502705	2004	71
23943	3687	668
103284	2091	155
67945	449	3790
18813	2432	816
13867	4020	734
668459	639	4
27370	448	1384
22781	3580	54
211389	2349	130
19344	3180	513
12566	2432	209
20431	2130	11
13139	2815	660
78428	1491	200
58223	3453	34
73827	2335	76
74330	4229	580
66844	2055	117
66118	1062	46
14561	1811	2
12512	1037	1369
19682	1261	74
14533	550	395
16404	4022	776
71664	1227	0
18373	939	0
258861	930	0
622733	978	0
544748	930	0
546487	978	0
258315	930	0
258863	939	0
257667	939	0
100862148	672	0
258862	936	0
258540	954	0
257666	1004	0
257664	936	0
258232	939	0
258538	939	0
404321	939	0
258537	936	0
258281	939	0
258723	936	0
257985	945	0
258724	960	0
258542	939	0
258069	939	0
258544	936	0
258935	969	0
258932	939	0
258150	936	0
258375	963	0
258933	933	0
258549	936	0
258929	936	0
258541	936	0
258282	957	0
258934	939	0
258547	927	0
258068	945	0
258548	960	0
258546	942	0
258931	936	0
258930	939	0
258321	987	0
258543	939	0
258545	960	0
258791	933	0
258252	933	0
259165	933	0
258665	951	0
258667	939	0
258773	957	0
100043200	963	0
258266	945	0
258670	939	0
258772	933	0
258666	939	0
258668	948	0
258669	948	0
258672	963	0
258671	942	0
258297	969	0
11923	3345	0
67596	1694	2
625068	2550	0
623734	2553	0
625109	2547	0
625131	2547	0
434624	729	50
236604	2857	255
78887	4025	353
74203	4230	517
13494	1524	525
56218	3482	184
791413	3553	9
100302648	869	10
216505	2243	321
16886	5047	1766
193670	2867	341
71523	2583	72
237625	2623	22
170835	3473	50
114679	872	106
29856	3387	272
544752	6675	840
74522	5238	585
74309	4097	7
67430	2618	35
75219	4632	576
100862138	970	0
103710	3059	165
21452	2133	1332
75342	1220	1
64934	2911	457
53897	2043	258
100862181	569	1
103655	2956	1111
380683	3928	39629
67900	1396	35
67815	2529	355
71673	1937	737
100526466	83	5
216516	5153	1198
67465	4916	529
103724	1913	390
71962	1548	98
18413	1907	9
16878	4040	261
75828	1343	3
74302	5674	1608
327860	1562	2
75452	2604	2746
66152	441	957
67178	789	335
192650	699	0
18016	5298	761
18082	1874	160
107829	2235	223
380684	3994	2
11764	4543	909
100038587	2826	0
78926	5403	737
75668	1108	37
14030	2400	1976
279766	1821	222
140703	1911	43
84035	4908	907
407821	6306	169
22433	1800	2016
104479	3402	401
76389	4491	0
665181	444	79
64660	1007	274
72046	5611	339
76508	1840	75
13169	2369	851
56012	906	19
54125	2925	271
11568	4049	793
18972	1610	172
17898	590	5
103988	2245	66
56418	2476	689
12323	4190	47
100861932	469	0
209586	3963	561
100042173	824	11
237636	4571	2
52513	3287	353
100861956	701	28
103694	1625	511
18293	6984	2671
52915	4203	840
268373	736	75
77605	1636	411
19291	8478	1498
246177	3307	36
100861985	418	0
100041286	592	61
216527	2104	218
192950	4893	32
21379	3139	303
100217467	101	1
22373	562	0
100041311	1306	0
56089	1221	26
626419	664	0
665343	549	0
432530	12259	9
100041347	1003	1
16006	1520	1
16009	2447	296
100503529	571	0
319939	7483	3044
171395	7915	0
15574	4581	150
194974	1205	1
626870	2400	139
22271	1532	62
268379	16011	16
319922	3578	2
53604	3845	9
432534	2917	0
73862	753	3
22778	5163	141
60530	2974	14
13195	2089	9
73321	1075	0
14783	5158	321
12808	5618	591
100503630	1803	0
73307	562	0
432536	1077	0
211739	3629	0
20335	779	23
665689	2059	127
13649	6438	223
319954	4103	1
72735	3137	1
319701	2117	2
56193	4117	99
380686	1539	28
19058	2829	704
66249	1565	237
103784	3431	220
57316	2957	255
68145	4192	80
100502821	502	0
17268	3441	232
100503713	794	2
74059	1416	0
635455	1328	0
114716	2872	196
66713	3669	1516
19324	2657	1944
216543	4810	199
55963	3926	683
58172	6027	530
216549	3957	985
216551	3635	355
67245	3485	1055
245944	4712	995
216558	3085	779
100316753	88	1
237694	3061	0
17449	1958	2004
216560	2443	301
18423	2825	225
216565	5049	252
103765	1370	61
53625	2818	524
17846	818	218
22183	4492	507
12464	1966	1309
73873	1937	500
100042875	3197	18
103573	5144	1032
17847	12200	969
268390	3604	148
72246	1038	1
67358	1447	2
100134990	785	5
71675	4140	223
72129	4122	372
74467	3665	320
19696	2584	84
216578	3764	157
268391	757	0
14025	7017	42
71316	743	0
100038617	2466	0
71234	1493	0
